,compiler,cluster,source_file_cpp,name_cpp,median_ns_cpp,mean_ns_cpp,variance_ns_cpp,impl_cpp,kernel,median_cpp_ns_cpp,source_file_dace,name_dace,median_ns_dace,mean_ns_dace,variance_ns_dace,impl_dace,median_cpp_ns_dace
822,graceclang,arm,runtimes_v8f_.csv,cpp_s4114,601992834.0,603390316.0,15678523672047.512,cpp,s4114,601992834.0,runtimes_v8f_intrinsic_neon.csv,dace_s4114,572659000.0,575895636.3636364,88534259454545.38,dace,604507627.0
823,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s4113,606870290.0,628121625.1818181,4569231110305642.0,cpp,s4113,606870290.0,runtimes_v8f_intrinsic_neon.csv,dace_s4113,592564500.0,595903300.0,63602310233333.414,dace,611639377.0
824,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s233,609864999.0,609035300.8181819,2564238876510.026,cpp,s233,609864999.0,runtimes_v7f_default.csv,dace_s233,605912000.0,605399818.1818181,2116699563636.3586,dace,609864999.0
825,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s4113,612046568.0,613599249.7272727,44347130433597.984,cpp,s4113,612046568.0,runtimes_v8f_intrinsic_neon.csv,dace_s4113,587075500.0,589709400.0,42862163377777.69,dace,616933098.0
826,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s173,632756620.0,633854669.3636364,5155930679794.67,cpp,s173,632756620.0,runtimes_v7f_default.csv,dace_s173,633437000.0,634337000.0,4349402444444.5103,dace,632756620.0
827,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s162,633612131.0,633528831.1818181,244602955246.746,cpp,s162,633612131.0,runtimes_v7f_.csv,dace_s162,633072000.0,900997909.0909091,1.6301300227762772e+18,dace,633612131.0
828,gcc,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s173,645451913.0,647348202.7272727,12091406265938.316,cpp,s173,645451913.0,runtimes_v7f_default.csv,dace_s173,666305500.0,666891400.0,8299072488888.868,dace,645774951.0
829,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s311,652023175.0,652018604.4545455,888178679009.2957,cpp,s311,652023175.0,runtimes_v7f_default.csv,dace_s311,629629000.0,629274272.7272727,1739501218181.8416,dace,654691262.0
830,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s491,653216896.0,1472533327.6363637,7.389409088013284e+18,cpp,s491,653216896.0,runtimes_v7f_default.csv,dace_s491,526526500.0,525907200.0,1579863955555.5369,dace,653216896.0
831,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s173,656092114.0,656577261.5454545,2799706524744.2705,cpp,s173,656092114.0,runtimes_v7f_default.csv,dace_s173,631965500.0,632969200.0,5081203288888.934,dace,656092114.0
832,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s251,656239960.0,658487262.7272727,41285685520218.9,cpp,s251,656239960.0,runtimes_v7f_default.csv,dace_s251,648844000.0,1166754454.5454545,2.938214493536272e+18,dace,656239960.0
833,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s251,656753360.0,657434799.7272727,1419518875752.6235,cpp,s251,656753360.0,runtimes_v7f_default.csv,dace_s251,658744000.0,659087100.0,1071824766666.681,dace,656753360.0
834,gcc,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s162,662385202.0,662476435.5454545,383741937930.4708,cpp,s162,662385202.0,runtimes_v7f_force_width_512.csv,dace_s162,694914500.0,694989200.0,1050937066666.6652,dace,662385202.0
835,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s162,672260965.0,672295315.0,72474165928.00198,cpp,s162,672260965.0,runtimes_v7f_default.csv,dace_s162,671967000.0,671877272.7272727,121425218181.82285,dace,672260965.0
836,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s233,678092569.0,678474512.3636364,2296467976358.423,cpp,s233,678092569.0,runtimes_v7f_force_width_256.csv,dace_s233,618569000.0,615575818.1818181,104399811763636.47,dace,678092569.0
837,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s233,680083265.0,680331968.6363636,1896131879491.45,cpp,s233,680083265.0,runtimes_v7f_default.csv,dace_s233,658749500.0,658482700.0,867179122222.2065,dace,680083265.0
838,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s251,681950583.0,682391517.0909091,2345178061041.478,cpp,s251,681950583.0,runtimes_v7f_default.csv,dace_s251,713116500.0,713736100.0,4772237211111.049,dace,681950583.0
839,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s4115,690004979.0,690477395.9090909,1276487840379.3064,cpp,s4115,690004979.0,runtimes_v7f_force_width_512.csv,dace_s4115,696319000.0,696885636.3636364,1056032454545.4261,dace,690004979.0
840,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s351,691639064.0,691766584.5454545,271681078212.87573,cpp,s351,691639064.0,runtimes_v7f_default.csv,dace_s351,689714000.0,689698181.8181819,249832163636.37897,dace,691639064.0
841,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s4115,702749484.0,703245829.1818181,1113238697633.7534,cpp,s4115,702749484.0,runtimes_v7f_default.csv,dace_s4115,702929000.0,703350000.0,1092414999999.9847,dace,702749484.0
842,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s351,713445479.0,713679328.3636364,1526431471087.2375,cpp,s351,713445479.0,runtimes_v7f_force_width_512.csv,dace_s351,710552000.0,710903363.6363636,2124076654545.4512,dace,713445479.0
843,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s231,713659095.0,714573407.9090909,4665469525676.884,cpp,s231,713659095.0,runtimes_v7f_default.csv,dace_s231,700145000.0,700746727.2727273,2373074018181.851,dace,713659095.0
844,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s352,715677657.0,715933884.8181819,461755083744.5692,cpp,s352,715677657.0,runtimes_v7f_default.csv,dace_s352,716528000.0,716535272.7272727,302579018181.8209,dace,715677657.0
845,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s351,721006089.0,721276385.0,673016544540.589,cpp,s351,721006089.0,runtimes_v7f_default.csv,dace_s351,720450000.0,720088090.9090909,3078163290909.121,dace,721006089.0
846,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115,721095492.0,721388321.9090909,810335916959.901,cpp,s4115,721095492.0,runtimes_v7f_default.csv,dace_s4115,743617000.0,744361545.4545455,1741711672727.2969,dace,721095492.0
847,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112,724696043.0,725401480.1818181,3336070751278.149,cpp,s4112,724696043.0,runtimes_v7f_default.csv,dace_s4112,724823000.0,725216181.8181819,777246163636.3488,dace,724696043.0
848,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s451,741467942.0,741648922.9090909,970342171726.5193,cpp,s451,741467942.0,runtimes_v8f_.csv,dace_s451,708527000.0,717063545.4545455,815372151672727.2,dace,744479444.0
849,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s353,743579166.0,743913699.8181819,492513253429.90247,cpp,s353,743579166.0,runtimes_v7f_default.csv,dace_s353,724722000.0,726906200.0,32327353733333.375,dace,743579166.0
850,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s231,743634933.0,745971480.2727273,12993160073399.545,cpp,s231,743634933.0,runtimes_v7f_default.csv,dace_s231,747723000.0,748825600.0,11948761155555.56,dace,743634933.0
851,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s451,744545424.0,745705402.9090909,7695153435945.677,cpp,s451,744545424.0,runtimes_v8f_.csv,dace_s451,714892000.0,715649090.9090909,7684506690909.117,dace,748754292.0
852,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s353,744809536.0,745053426.9090909,458415283748.0968,cpp,s353,744809536.0,runtimes_v7f_force_width_512.csv,dace_s353,713998000.0,714563727.2727273,1001465418181.8049,dace,744809536.0
853,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s451,748043331.0,748465261.9090909,1241733212026.2798,cpp,s451,748043331.0,runtimes_v8f_intrinsic_neon.csv,dace_s451,745862500.0,746422800.0,7479253511111.073,dace,748043331.0
854,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s352,751404922.0,751318395.8181819,178185167238.1435,cpp,s352,751404922.0,runtimes_v7f_force_width_512.csv,dace_s352,728560000.0,728684545.4545455,495734272727.2919,dace,751404922.0
855,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s352,761517388.0,759200231.0,21027432981022.96,cpp,s352,761517388.0,runtimes_v7f_default.csv,dace_s352,749229000.0,749842300.0,4244150900000.0024,dace,761517388.0
856,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112,766644874.0,798702420.4545455,1.1189460645791476e+16,cpp,s4112,766644874.0,runtimes_v7f_default.csv,dace_s4112,686533000.0,798844272.7272727,1.3846543299121818e+17,dace,766644874.0
857,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s4112,766866126.0,766911885.9090909,143966615589.28207,cpp,s4112,766866126.0,runtimes_v7f_default.csv,dace_s4112,686578000.0,686697200.0,142475288888.88312,dace,766866126.0
858,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s491,770481448.0,804141449.9090909,1.441126278222066e+16,cpp,s491,770481448.0,runtimes_v8f_.csv,dace_s491,761152000.0,763671090.9090909,28259093290908.97,dace,809208803.0
859,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s491,778586097.0,789560841.9090909,857897373932695.9,cpp,s491,778586097.0,runtimes_v8f_intrinsic_sve.csv,dace_s491,745584000.0,748370600.0,44810604711111.24,dace,806387202.0
860,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s353,787085381.0,787428357.0909091,545881045518.47723,cpp,s353,787085381.0,runtimes_v7f_default.csv,dace_s353,730082000.0,730393090.9090909,864286490909.0865,dace,787085381.0
861,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s231,789561254.0,790002426.5454545,2534991365946.728,cpp,s231,789561254.0,runtimes_v7f_default.csv,dace_s231,700020000.0,700501727.2727273,1168104818181.799,dace,789561254.0
862,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s491,792955741.0,834945905.0,8194584235342856.0,cpp,s491,792955741.0,runtimes_v8f_intrinsic_sve.csv,dace_s491,761041000.0,779428400.0,3709866146266669.0,dace,792955741.0
863,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1251,833706434.0,6427955814.454545,2.4348444378699697e+20,cpp,s1251,833706434.0,runtimes_v7f_default.csv,dace_s1251,829693000.0,1193944400.0,1.3261814212071557e+18,dace,833706434.0
864,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s1251,842997673.0,843346835.4545455,1200638081249.8823,cpp,s1251,842997673.0,runtimes_v7f_default.csv,dace_s1251,842111000.0,1042931272.7272727,4.388203454212182e+17,dace,842997673.0
865,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s431,854491515.0,854540123.5454545,329702510780.2929,cpp,s431,854491515.0,runtimes_v7f_default.csv,dace_s431,851632000.0,851934000.0,649462800000.0159,dace,854491515.0
866,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s311,864097237.0,864758010.5454545,5307526597629.662,cpp,s311,864097237.0,runtimes_v7f_default.csv,dace_s311,857760000.0,858659454.5454545,9652933672727.285,dace,864097237.0
867,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431,891621502.0,891971820.0,1394017166825.3787,cpp,s431,891621502.0,runtimes_v7f_default.csv,dace_s431,968911500.0,968979400.0,1865919822222.2126,dace,891621502.0
868,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s431,893819009.0,894067584.5454545,1309141268279.6548,cpp,s431,893819009.0,runtimes_v7f_force_width_512.csv,dace_s431,887506000.0,887731000.0,2913724200000.017,dace,893819009.0
869,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1251,898491079.0,898749052.9090909,1004623726855.0984,cpp,s1251,898491079.0,runtimes_v7f_default.csv,dace_s1251,924455000.0,925024272.7272727,1811228618181.8157,dace,898491079.0
870,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s4114,902428401.0,902889110.5454545,1459675766814.8596,cpp,s4114,902428401.0,runtimes_v7f_force_width_512.csv,dace_s4114,857334000.0,858172181.8181819,3121558363636.388,dace,902428401.0
871,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114,912226241.0,912764082.0,1504968108010.8286,cpp,s4114,912226241.0,runtimes_v7f_default.csv,dace_s4114,910932000.0,911583818.1818181,3298011363636.3486,dace,912226241.0
872,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s4113,925820374.0,927036014.0,4995644896722.19,cpp,s4113,925820374.0,runtimes_v7f_default.csv,dace_s4113,928993000.0,927089090.9090909,6910852690909.041,dace,925820374.0
873,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s4113,934450541.0,933382286.5454545,5661666204137.075,cpp,s4113,934450541.0,runtimes_v7f_default.csv,dace_s4113,909268000.0,910398909.0909091,4980387690909.111,dace,934450541.0
874,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s4113,950083004.0,950111998.5454545,359163675354.6624,cpp,s4113,950083004.0,runtimes_v7f_default.csv,dace_s4113,945417500.0,945308300.0,707272899999.9927,dace,957805399.0
875,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s4114,958264358.0,1167104963.909091,4.7905375584026963e+17,cpp,s4114,958264358.0,runtimes_v7f_default.csv,dace_s4114,865986500.0,866282200.0,908695066666.6627,dace,958264358.0
876,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s235,967229641.0,969265248.5454545,37774263763633.09,cpp,s235,967229641.0,runtimes_v8f_intrinsic_neon.csv,dace_s235,939252000.0,940501454.5454545,10666541672727.254,dace,973151064.0
877,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s235,982351708.0,984449964.0909091,38111051414544.07,cpp,s235,982351708.0,runtimes_v8f_intrinsic_sve.csv,dace_s235,990507000.0,992726636.3636364,30133178054545.477,dace,982351708.0
878,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s235,989249372.0,994804543.5454545,137385112603441.34,cpp,s235,989249372.0,runtimes_v8f_intrinsic_sve.csv,dace_s235,985705500.0,986712300.0,21981805788889.113,dace,1004923481.0
879,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s1351,1018252781.0,1018993778.2727273,4087393388662.6484,cpp,s1351,1018252781.0,runtimes_v7f_default.csv,dace_s1351,1018784000.0,1019512000.0,2742153111111.1167,dace,1018252781.0
880,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s491,1035607227.0,1035845542.6363636,946709328915.0485,cpp,s491,1035607227.0,runtimes_v7f_default.csv,dace_s491,1035057000.0,1035874000.0,5908117333333.355,dace,1035607227.0
881,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s491,1036541350.0,1036636759.5454545,273282965771.45636,cpp,s491,1036541350.0,runtimes_v7f_force_width_512.csv,dace_s491,1148155000.0,1147884636.3636363,1372646454545.456,dace,1036541350.0
882,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1351,1040228963.0,1041619306.2727273,7110451382705.359,cpp,s1351,1040228963.0,runtimes_v7f_default.csv,dace_s1351,1069924000.0,1072122100.0,48917800766666.8,dace,1040228963.0
883,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s451,1149825978.0,1149712489.4545455,143584651518.30502,cpp,s451,1149825978.0,runtimes_v7f_default.csv,dace_s451,1145810000.0,1145839000.0,109492444444.43683,dace,1149825978.0
884,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s491,1268215396.0,1254700669.1818182,3106084108974218.0,cpp,s491,1268215396.0,runtimes_v7f_default.csv,dace_s491,1372925000.0,1387786363.6363637,2.375450697505455e+16,dace,1268215396.0
885,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s1351,1354991637.0,1354826791.6363637,4497805444475.944,cpp,s1351,1354991637.0,runtimes_v7f_force_width_512.csv,dace_s1351,1070204000.0,1071573090.9090909,6756876090909.074,dace,1354991637.0
886,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s451,1366342201.0,1368096418.7272727,14857369654026.162,cpp,s451,1366342201.0,runtimes_v7f_default.csv,dace_s451,1356009000.0,1356014300.0,2693134233333.334,dace,1366342201.0
887,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441,1369267693.0,1369102475.2727273,1487890127328.9653,cpp,s441,1369267693.0,runtimes_v7f_default.csv,dace_s441,148888500.0,150171300.0,12844150455555.572,dace,1369267693.0
888,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s235,1394181056.0,1394914400.3636363,2999885093432.5825,cpp,s235,1394181056.0,runtimes_v7f_default.csv,dace_s235,1393952000.0,1394256900.0,1331624988888.918,dace,1426018111.0
889,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443,1407214161.0,1408371127.909091,21666785889954.43,cpp,s443,1407214161.0,runtimes_v7f_default.csv,dace_s443,278939000.0,279806200.0,3464200399999.999,dace,1407214161.0
890,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113,1436698251.0,1436759175.909091,95107663270.70749,cpp,s4113,1436698251.0,runtimes_v7f_default.csv,dace_s4113,1437049500.0,1438676500.0,20184746277778.12,dace,1436698251.0
891,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s4113,1501809694.0,1501905285.6363637,476693149638.6754,cpp,s4113,1501809694.0,runtimes_v7f_default.csv,dace_s4113,1506218500.0,1506170000.0,454812666666.6609,dace,1501809694.0
892,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s235,1526839588.0,1528600238.2727273,15092428739119.963,cpp,s235,1526839588.0,runtimes_v7f_default.csv,dace_s235,1526481000.0,1527274636.3636363,5643014254545.409,dace,1526839588.0
893,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s235,2086382657.0,2086604051.8181818,852497101628.6693,cpp,s235,2086382657.0,runtimes_v7f_default.csv,dace_s235,1401135000.0,1401589454.5454545,1225013672727.3003,dace,2086382657.0
894,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113,2166702587.0,2110400795.4545455,4.075968868090664e+16,cpp,s4113,2166702587.0,runtimes_v7f_default.csv,dace_s4113,1977538000.0,2069699363.6363637,2.347819368388546e+17,dace,2166702587.0
895,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s231,2571960933.0,2570415301.5454545,14151839384953.24,cpp,s231,2571960933.0,runtimes_v7f_default.csv,dace_s231,2558076000.0,2557537200.0,11826348844444.36,dace,2571960933.0
896,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s235,5292312824.0,5292093378.636364,15827153894720.24,cpp,s235,5292312824.0,runtimes_v7f_default.csv,dace_s235,5264136000.0,5264463272.727273,29856270018183.28,dace,5292312824.0
897,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s231,5321701725.0,5326069677.272727,51903085036765.88,cpp,s231,5321701725.0,runtimes_v7f_default.csv,dace_s231,5515879000.0,5517323909.090909,23010951490909.49,dace,5321701725.0
898,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s231,5505164201.0,5461628338.090909,8290217805271630.0,cpp,s231,5505164201.0,runtimes_v7f_force_width_256.csv,dace_s231,5636504000.0,5628023800.0,873918092844443.8,dace,5585201337.0
899,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s235,10390099983.0,10375749689.90909,2921962200319149.5,cpp,s235,10390099983.0,runtimes_v7f_default.csv,dace_s235,10508586000.0,10517532090.90909,5098224420690897.0,dace,10892240506.0
900,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s235,10620370449.0,10715592021.454546,1.95986991678843e+16,cpp,s235,10620370449.0,runtimes_v7f_default.csv,dace_s235,10461085000.0,10463487700.0,58895140233331.44,dace,10620370449.0
901,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s174,26381531664.0,26356881891.81818,4401800224698196.0,cpp,s174,26381531664.0,runtimes_v8f_intrinsic_neon.csv,dace_s174,25739712000.0,25743756090.909092,356446865890920.7,dace,26431606429.0
902,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s174,26477968815.0,26451594854.727272,6526511388877384.0,cpp,s174,26477968815.0,runtimes_v8f_intrinsic_neon.csv,dace_s174,26261574000.0,26249742181.81818,1818588702963618.5,dace,26477968815.0
903,graceclang,arm,runtimes_v8f_.csv,cpp_s174,26872315970.0,26848254249.0,4212185382427152.0,cpp,s174,26872315970.0,runtimes_v8f_no_vectorize.csv,dace_s174,26399374000.0,26390049727.272728,3035856465418141.0,dace,27089907437.0
904,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s174,34488570480.0,34490086846.545456,307755795954209.25,cpp,s174,34488570480.0,runtimes_v7f_default.csv,dace_s174,34481924000.0,34464723636.36364,3949693918054562.5,dace,34488570480.0
905,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s174,35441488742.0,35439204913.454544,100534159598351.52,cpp,s174,35441488742.0,runtimes_v7f_default.csv,dace_s174,43420776500.0,43426609400.0,1219339705155596.0,dace,35441488742.0
906,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s174,43130717968.0,43106550785.454544,7155024376480789.0,cpp,s174,43130717968.0,runtimes_v7f_default.csv,dace_s174,35106347000.0,35025551100.0,1.391846584854434e+16,dace,43130717968.0
907,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s174,62995654459.0,63012035989.27273,6362980175862245.0,cpp,s174,62995654459.0,runtimes_v7f_default.csv,dace_s174,63003317000.0,63012089454.545456,343757376672695.3,dace,62995654459.0
908,gcc,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s174,64357348344.0,64359540782.545456,66218772716016.9,cpp,s174,64357348344.0,runtimes_v7f_force_width_512.csv,dace_s174,66107570000.0,66120214272.72727,1300591774418164.0,dace,64357348344.0
909,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s174,64931188401.0,64949164400.90909,1262718566549604.0,cpp,s174,64931188401.0,runtimes_v7f_default.csv,dace_s174,62999366000.0,63006588363.63636,232395731854527.9,dace,64931188401.0
